id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
0,-0.4778904185428964,3.0300620120611557,1.2564314393739715,-1.7466317591323184,1.3820067430325835,-0.0794446337163324,1.785532593381657,0.6601510769159612,-1.689407856346005,0.5991914531360364,2.158714003602388,-1.522784217359869,0.1798219255109122,-1.1230983545779354,-1.4264163065516064,-0.6892712681543095,-0.6150864091642759,-2.0661260218677433,0.5310460963277545,-1.3628651518427437,0.5637566026448656,-0.5692695033018912,0.0237618140469584,3.2151965971473397,1.130196792703187,-0.5206867029838621,1.747509023165588,-1.6420500539647187,-2.801618759002353,-3.683037994526703,0.9310105368689412,-2.217574929354027,-4.495132219010101,0.8622642589990562,-5.570156197021126
1,-0.0681066396377427,0.1683785083598227,1.9988913676843971,-0.0522560749337014,1.4355876729698396,5.941125719771779,-0.9973190143872632,1.5552988998169406,0.2908606968155727,-0.440083025220828,0.3169757153191046,0.1387951040791967,0.5281922991344342,1.6922345426018506,1.404839116748381,-0.1400704582112853,-1.9980841185536793,-1.768734536041129,-2.573233719369077,-0.9563367471261154,0.7083510470237022,2.6619160653891107,-0.3621176930204394,-0.5166372524302606,0.3355192549564743,3.9965342782794337,-1.4067809487360077,-0.7043444057566043,2.514102392523404,7.560313641380098,-3.4140802136008683,0.4301099728801397,-3.4828226026805806,-0.9152935775562464,-3.9541731756377554
2,0.0440380527919159,0.0761293232485738,-0.4473980190062554,-0.7351346923458094,0.991311320359528,4.160507299124853,-0.7203932546805442,-0.2379610674714991,0.7240992844998342,-0.3036510383543284,0.2171115124676505,0.704315252649239,0.2094871162845767,-3.2882584645631625,3.618322013419347,3.213739107669294,3.442282664409761,-1.928010984013531,0.0677475703166007,3.985628854738759,-0.1062985665438683,-0.0249338072911146,-0.2663230026071413,3.969060891003431,-0.0328749055396649,-3.901799965957093,0.3881140213777496,2.102439527046741,4.1556057708493634,-3.2929550449973943,2.6499483379727464,1.196402784696459,1.5488902005130698,1.2080407119940857,0.1474358345869276
3,0.0249973890090635,0.0811665266412175,0.3427517825111067,0.3780557163269181,1.8082449057839696,0.4845566352952076,1.0872183066706882,-0.3602364442708518,1.999684691013298,1.4351459862358813,0.5349635902825723,2.4110919159776514,0.9975734648504035,-0.4739253131237092,3.665436844417964,2.7021428114637165,-0.764967744189583,1.478016920767558,-0.3693309448298941,-1.5788770661408609,-0.0616522837352299,-2.5410872461171885,1.7122135728390755,-3.04515269579496,-0.0393032452131456,2.621774575009843,0.2001556252144298,0.326564033572342,-1.9128475712905184,1.3455925386232277,1.3537969968848809,1.4033503630310524,4.085490735690743,0.2054981590439335,4.227662025299113
4,-0.5622193642094597,5.756794523457872,0.8826369559273156,1.0523611480162336,1.771686896679216,1.3407161826255565,-0.4838495248865392,-0.4540487719299173,0.0467473502470222,-0.9258225242039791,0.0401101875902716,2.5861690133046413,0.4510859244100281,0.842605364054298,-2.3612647787352845,-0.0662439928885766,-0.7101708535099,-2.742745199533404,1.1054952563971974,-3.3833034477735806,0.7375898967309709,-1.8688868658131312,-0.6486198902436046,1.423840667987594,1.0068622804411445,-1.9322460277847333,0.4986073815407152,0.528034941752101,0.6494979173642145,-6.49852092487167,3.2877183719452394,3.4098979136300147,-3.1244778332951344,0.2186241744107127,1.172859126461827
5,1.0782000980431572,-0.0457780725731021,-3.3161835762933203,6.208999782931655,-1.2113814897124249,6.77282250577647,-0.376862345259475,1.1110379055586708,-1.704759196177262,-0.5180960258335119,-0.1934306955848176,-0.5162256452905332,1.0722854784049225,3.429342322559092,5.014675206668857,4.450207784770322,2.2800650864129755,-5.08959814005333,-2.159619835876722,-6.48666807753432,-0.3534011478513899,2.157017224962303,0.4843183076436828,-0.0958391884177892,1.6829682914719997,4.601957633345645,-0.9014980321894333,4.336287174660518,0.7965181341542239,-6.835075528674914,-8.15574138451266,-0.5885609578271186,9.556673517572746,-0.784335899487912,2.8653845964115385
6,-0.2271903243047573,-2.7488658885264505,0.5001444191778276,0.1923805899125376,-1.7453452325396404,-3.3700602661448644,0.2856666504226955,-0.4941458302670221,-0.6835158048389217,0.2289381119666988,-1.953968219455994,-2.1114413035638067,1.7509800369968838,-1.6955157771216314,-1.9243243919396713,-1.2589647100413264,-4.085624090987551,3.329794657255611,2.5089738778637636,1.4063487830796615,0.5383727508208275,-1.2905456875035894,-0.7906672090410173,0.4215951664670478,-0.8413196303103154,-2.630451399660118,0.0611874218845485,-2.9349227156477915,-1.181045999080503,4.219261655859271,1.4346921546913314,-0.6869388550100803,3.2858207206776533,-1.3007646713353958,-1.8073648739967816
7,-0.7746344119072127,-3.862095416079762,0.4006841168908684,-0.434736436096247,-0.4153120258068654,3.022250168244452,0.1066280659083089,-0.5865997102216068,-0.4317466500507844,1.0758649226868031,2.0731226753011973,-0.6353347840070934,0.4231901984269478,0.2803540840320737,2.700676464391188,1.3364448218669955,-4.708961377918283,-8.410556469463062,-1.9469603272674416,-2.6290945503934267,0.1601983655886286,-3.765715021813388,0.8159932292465125,2.0306152085480065,-0.8164245855132795,7.151555080847616,1.273407913952978,-2.9303598238753223,0.8489199216393749,1.1882909190697672,-4.217227414366402,-0.5207490498948902,1.4033940644234129,0.5225908538080415,-13.406224944024848
8,1.5757189339466715,0.6572142048337234,0.2505120040907128,-1.4282759235574471,-0.2220455510752149,4.877702600085982,-0.1015709115169042,-0.0478123459124825,0.9270095371659064,0.904004248741996,-1.9100611987527247,0.9017602408897486,1.1012224636679686,-3.477216685979267,-0.9097236361136396,2.007776906162175,-0.578088804760675,-2.1686900528953816,3.784204022304919,-0.1311595562542179,-1.3520657058811705,2.357897691256386,0.0569573855707326,-3.762251085114286,-1.4709898561566526,4.296595365510038,0.0368611121905243,3.311395997660308,-2.4775389317154857,-3.859132776962841,-0.714137978441549,1.959323734616071,-3.3431691297184885,-0.2313482364633967,-2.960100589126138
9,-0.4701221331020957,-1.9752346768215188,2.198596146326014,1.8610806390153376,0.4220858961433038,-2.145210029076539,0.4232005018247869,1.785346966459054,0.4477758070794755,-0.5508355901084285,1.9982789846515228,1.3702009179370358,-3.324307715693369,2.582770223293484,3.440383544779009,-1.5933187532047943,-0.7809413217384319,-3.631127910044888,-0.7868508787114561,-5.334457807616336,-0.416459867764885,-1.8582612044217688,-0.2254054524848724,-1.921625906817511,-1.4073408995004628,-4.091740386712635,0.8834515760276166,4.6514144600225915,3.833217894254279,-4.81528590588874,3.423903243046077,-2.9217033318218535,4.219876049392485,0.5670627173959032,3.2671272908306723
10,-1.2650277515232768,2.2204401785841794,-2.429086074536059,-4.481769992502626,-1.92784341228098,-6.938441899449548,-0.5975024534539983,0.4231318899651385,-0.2020189914084202,1.2853196276302057,-0.7809321337999678,-0.7948386375149022,2.212210009290964,4.029157717660077,1.1639928941908224,1.1876934410482298,-0.5334107193762819,5.5451005470978165,-0.7597286453837929,-0.550350972204697,0.1024545141159904,2.064954217585622,1.0668857068791278,0.2822572642257889,-0.0309914117640924,0.8551899949224201,1.4206760122079536,3.915060844312851,0.2724327307337005,10.155663988638343,-3.254999851739829,-1.914471863939723,6.284381240969104,0.1079462460539107,-0.5267813709583063
11,1.7124902711262249,0.0482170467414722,-3.0232564414825673,2.7333953091215335,-0.0176103436427555,-2.3597877013284565,0.5134814151827659,0.4352969018671442,1.3131610765242232,-0.484009877725543,0.6402667026104505,0.1257083283670384,-0.6091784963522953,-3.1276497742068696,1.4446561945134953,0.5423672381896939,-3.7382823203494593,-0.8743628089549634,2.1878073552127137,-6.223671285244903,-2.0043013568813373,-2.3813811242880276,-0.857058739024756,1.9835510416679507,-0.3462134632297462,1.8204836854106008,-0.6870983045079875,3.2660261590313713,-1.48701079540627,-6.482620564876305,-1.545371602769373,0.1272371607232303,10.120652001669358,0.0007337373216256,-1.0348590635046324
12,-1.5802779627128158,0.8410730330148156,2.1934705153068683,-2.305481997915234,-0.8286653306606212,-6.572471432947191,-1.1476903226929192,-0.1802960250324831,0.1117757631758685,0.2029284947901155,1.279884360542464,3.5030158294775,0.1499505114598692,3.230979706025066,-2.044265610777225,-3.1880360738435876,-3.643909140060782,-4.2064942776466125,-1.4929656049112192,-1.1108017577353506,-1.02646349878327,1.67890571627612,0.6689139912384002,0.7213699874253346,-0.0707552125124647,-0.7628895690037526,-0.4921247374208898,0.852266085586534,2.664024976257009,-2.6389705568372057,3.961469543515431,-1.0331174852655551,-6.930556840361343,-0.5774626478105189,-3.5668195955832616
13,1.7791591206815764,2.6479570509328965,2.3122397800352092,5.380437048580086,2.018257402185104,3.860745941514645,0.4086602525989915,1.8027493100598644,-0.1566580415179436,1.0628764524430947,0.4913254777392399,1.0301912809825344,1.2339376102694064,1.6845097265237197,-3.344810186690703,-1.0213567725522084,0.8532501822771051,-0.6913235563351893,3.5856830249667784,-4.387716404352097,1.7879979852818428,-2.7032210808515895,-1.6993395008550845,0.3937317177806118,-1.4608463161512972,-7.153884008613153,0.5288023770905779,-2.4790628910636,-0.0360346522191564,-7.890472043844173,0.0993134857324903,0.6184299952070094,0.05644207670671,-0.0882089214298132,5.652468958387722
14,-1.0905170753232654,-2.807387646884038,1.0832406082493489,2.552287969889162,-1.0555609504505588,-2.708201628295221,-0.2161145825214041,0.0623106312008162,-1.0058901564169271,-0.1529882610223484,-0.0986726359236241,-2.828144628321722,-1.147099953259335,-0.7176921358666323,1.2836989559373255,0.970074622223865,-4.107624991110683,2.0369732983842495,2.5076974436614123,-0.9052449747157022,-0.7427125271173659,-0.7639037004992338,-0.6173699789836107,4.013274490233191,0.2142423895167147,-7.649918044482836,-1.224936799222489,0.3287018727953813,0.4135575344003788,1.7860048978601983,-1.7359899195270971,-3.644333092263805,8.983673116461173,-0.1710153184568831,-2.5907508841386098
15,-0.4897347342405466,1.3574628045935042,0.8112126406322812,-4.821364561047635,-1.2261391164702942,1.626501897773306,-1.6617069554343955,-0.5048949736020113,-0.5874192833930871,1.4054279277589417,0.3830451211925894,-3.943714764167481,0.4125584290475799,-0.6585289053933611,1.4465936782895787,0.1433792315372174,-3.0294472102129895,1.21474239028008,-1.8266364802198023,-0.2344481498363158,0.3031515495114734,3.778033270193534,-0.261993252190621,-1.1611208914542908,0.6826007059915068,6.09479097286489,-0.6979078134331345,2.0845199388404305,-2.5881047380601596,10.157977361721766,0.9569107841417228,-0.5213419219642769,-2.1680176379780725,1.1034145197858465,-5.287893993967087
16,1.0521760251639205,0.1003406073723518,-1.5271986979863836,-1.7147859518627024,0.5097239631327922,-3.239893629965754,-0.632365920948416,1.8473173954735072,0.4028844054176417,-0.3186739038489501,0.8116538706889481,2.4586280720815377,0.8933124616266261,3.308814132483876,4.707671483408152,1.9576836525028027,-2.01548140859362,1.1888186886081955,-1.432939251178457,-1.904173451273256,0.3256420672112273,-0.6931514638697797,0.4305621460090362,0.4598620928573572,0.4214390130222295,8.1613685618855,1.0004105537398056,2.236250284459332,-3.606915938458565,7.834178745004612,-2.558253052017742,3.606389494364896,5.291665530174669,-2.3731678366451994,1.872890870300848
17,0.8456295568478988,-3.4217763412231466,1.1383395873411375,-2.842216736704493,0.2549812542169531,4.984815451379728,0.1525995539746343,1.5875711091557023,-0.1761754460023294,1.781010572711576,-0.5876808530895015,1.2012555389038333,0.1748036426563829,-1.3245081287473643,-2.5190007640683856,-3.837328606333019,1.931282145754119,2.275733322726681,0.0426111315534017,-7.1300455958208495,0.2391671134876976,-0.7249648336787832,-1.248265227301015,-1.4876908598933607,1.2739659937271943,5.386305077722528,-0.0020836611088309,-3.651291145205288,-2.2676771810946543,0.0554450491667003,0.7646953763282545,1.1403217513073014,2.333755418793159,0.8773293205481607,10.248985952258767
18,-0.3266177073749086,1.1817026650101172,-1.7831884068146628,2.0729190956626504,0.990578496214637,0.8615863388740995,-0.6657612113279607,1.5892013927763868,-0.0270725202527113,-0.7623255848814047,0.0158325410180264,-0.5304403414687212,-0.0435647756700604,-2.336213681841372,-0.3766224866085953,1.4070571266904564,3.005177667510826,0.8180742647961107,1.126959477915226,-0.8494593696207766,-1.9509155246832817,1.0080485974805504,0.024755533127568,-1.9269950248084924,0.5765982932143778,-1.0472883776181523,0.4881959603791964,0.352230886233847,-1.7276641765318348,-8.932997421301314,-0.4415649714765887,-3.030940682729067,1.6105961257742691,0.9577505984522034,3.1036063429104233
19,0.0733374960890556,1.3369557687811342,-0.2370148877172767,1.9993048299022589,1.3036464759253314,8.161925483817496,1.349894133508365,1.7538136787669278,-0.2678264968830504,-0.6115700104737863,-0.0009161058563162,-0.2384817508455086,-0.5789960344577694,-1.974684498512893,2.4727387174538538,-1.6201464594863886,4.318814031734247,0.8001805459332979,-1.494013868008648,0.5885692210010626,0.7606829531636191,1.7634302806963509,-0.6778056368924021,-2.5916921948677585,-1.2497293390751016,3.035370671162953,-0.2167165778033577,0.8589615652368251,2.5956484933322397,2.093858691120039,-1.2015676445318175,0.6883944834492658,-3.514190517089782,1.876150129847178,3.224276608020965
20,-0.2280640183857819,4.808121060330466,-1.6461770539507643,1.7229548540598252,-0.9236348507701804,-1.574654015249807,1.7705429643875057,0.9516549684341972,-0.5371843571814746,0.1608535145162824,-1.1768623952545771,0.0580932928141203,0.2919729480368614,4.765475904644008,-0.7956248707207724,0.7863833963328494,-0.7781796713991003,1.005029523929347,-0.9483007368272977,-1.1075755533682028,0.3321683911909769,2.8284077475506195,-0.2425306465616718,1.0004079909967154,0.1527585659537249,-0.8519567791503109,-0.6912785810871444,-2.3017548416907805,-0.6607397376867917,0.3073816132037126,-1.0540316213109708,-0.6016106438628298,0.3085162933546069,2.0453016350333475,2.647741158081184
21,-1.3021356201799223,-2.218505749319166,3.6336149398582354,-2.141712321337997,-0.1844081804700375,0.2417299170607098,-0.1537091295456709,0.7375567179801843,0.7404507488570826,0.6771934734698759,2.2202466541987103,-0.601932155102097,-0.5504302151933476,1.19062259630932,0.0921828316223515,-1.9501497033119544,3.539445790776037,-1.1927327861979835,0.7922156714323861,1.864314892692343,0.1024228454592837,-1.5606383648095337,0.404047155254551,1.1459680177135312,-0.5581274133770278,2.0342939594992173,-0.1508709251470051,2.374161540474337,-3.5219931119217347,2.8258037984048943,-1.6905407410471938,1.0785075102863626,-6.666919338570739,-0.0067782290746388,-2.610820263109808
22,0.3575070440787556,-2.465900500452211,5.180687065047759,-3.1280682408462863,0.2842496303585183,-1.0778496692326376,-0.7758654957314602,0.5830405493169328,1.2343620891812588,-0.2246064349694289,1.89650189636634,2.2883515552846307,0.3853634790369011,-1.18164231076554,-2.548220864795975,-1.7621213455578002,0.925038195003336,0.8397059260559067,-1.9964999560755856,-0.505506262125787,-0.3602783977286042,0.4188914230835933,-1.2165830471539687,3.035667243903262,0.5949437942847348,0.1953450438428459,1.4391150892186275,2.132639095129256,-0.339156089841803,1.6758860597158804,-1.1468204407939937,0.0133023733446952,-6.192509581634015,0.2882175932370523,-1.4995416384865778
23,1.123568570670524,0.6169326489755432,-2.4691741389431106,6.49767153035823,0.71871676068238,-5.682906048824105,-0.2833613066531342,-1.8351621784854857,1.014471772930669,0.6253501911548831,-0.7453173749724245,-2.198351453540599,-0.1532057065391858,0.7737273879053987,1.2808180456421456,3.066192684964157,-4.234118881472457,2.9693441875570623,-3.743788794063158,-0.9733508135895822,-0.5629413806159695,2.070231545821538,-0.303438269765543,-1.2074964365011185,-1.0237689755106512,-0.1857967285406195,-0.3209993553425478,-0.6077422028571037,-1.812363116391091,-1.642645281766968,-1.6267249591457476,-3.8352290017471096,7.229971953971623,-1.328042345394532,0.6763196145503124
24,-0.222686447548799,-0.3470737657237317,-0.5121300733759867,5.414481957343785,-0.0644607817681755,-2.758266344394902,0.6671066696905726,-0.3769320625155903,1.3755546618281826,-0.1330286508462401,-0.5821505662402071,1.7115974627546384,0.5675377350513829,0.3408101363917668,0.4281030541532178,-0.9014913711938216,-1.1291039926122812,0.8232986726320634,3.0804150800701837,-0.0382134740516632,0.3178416086643543,-1.999186651278694,-0.0094712594005084,1.9017318643193737,0.7715436180016849,-8.65471907639663,-0.2997132929951555,-0.5825343768787276,4.615394927332579,-3.5383151199177645,-2.913729170523535,-2.856380863068386,4.929968146545193,0.3406555888691751,-0.5215377421107698
25,0.84660173045827,-3.500815976961595,3.5224134070918436,-0.0455919912091154,2.3637735678304854,0.7095513573191209,0.006349016338899,0.528639490443954,0.8044983913220869,0.4730470447400088,0.3144196818758791,-1.674428151833355,1.5401893241953677,0.6776502595262105,2.217288072163741,-5.92337719770637,0.8876563332086816,0.1860643770837632,0.0458172279833936,1.8261521237624776,-1.6998692311039627,-1.2513528131033875,0.002157272096629,2.0796096477161634,0.1746556405804154,1.117389773902856,1.1335204964208816,0.1841177939681001,-0.208810631039011,9.22976049514153,-1.5673934228545727,-0.1202746386097651,-5.411723316672524,-0.2563881142720946,-3.0587950053496256
26,1.7586633578330977,2.198030460598657,-1.0411732294319176,0.6199404278180437,-0.1992820991110169,-0.3685939370294413,1.4072844432798033,-1.2635943191825294,-0.124014743224924,0.0437001628530624,1.5214644877359425,-6.85173350164031,0.4490218137043344,0.9646307188779828,-1.1489591853909291,-3.059483802579805,-0.8227885035414458,-2.7458782259693737,-0.8582623983677963,-1.665155882529123,-1.6823933399127975,1.9632539082579743,0.2459715507604635,-0.7555857076142395,-1.00345110611695,-0.227400873286644,-0.5621176570316242,2.3945225418370404,-0.193299583496712,-2.128606747466145,5.369699032383435,-1.7321215930610507,-1.3409348388129136,-1.725904406280562,-2.505270664488892
27,2.212533777739099,4.776563772723767,0.8786043880327029,0.3286495126490335,-0.9671948913489468,4.43110213918435,0.1891257411949407,-0.9891636405836612,1.0205319767145289,0.0608394806809254,-0.7522356258717673,-0.1408346750618979,0.8217914673985853,-2.75691493042209,-0.2277266377113505,-0.092864142192115,-0.710874982427938,0.9929530627919566,0.653953711383031,-3.4626947584053576,-0.4933283663374284,1.3364384878829494,1.0501230436073978,2.8715641411290025,0.0684570198814819,0.3447906491486004,0.805045325066837,3.3953674149957407,-0.730708451061938,-0.3698926381715947,0.2194550734474849,2.519493189901525,-0.7967066118985645,1.4404754285639216,0.644989531468757
28,-0.5151778759152655,-0.8842602611734923,-0.2844755161898477,-1.929142161605565,0.9774455449093772,-1.637322073183116,-0.7403517866054132,-0.7605333016087507,-0.7086002351934404,1.0498383749582954,1.3232117000370434,2.1252642432489712,0.368013158820773,-5.035015915607042,0.5948630394884672,2.401634526570348,-0.3198230108943606,1.45736160679696,-5.293708275431661,0.667728013714833,-0.5628581455219847,-2.7451923938201452,0.1869796037243816,0.9227074956759648,0.8886905404861022,3.933430420822072,1.0276158593258335,0.7735709661413624,3.2840827385285625,1.349885392710347,-1.4821941622452282,-0.7181184855613868,0.9929747395636146,-0.3586598401276245,-6.086848516654667
29,-1.294377743843078,-3.659723240577892,0.5615644070874183,-1.6720333826839826,-0.0926675731415157,-4.759630599628516,-0.2285809494049978,0.7016077638836837,-0.8037032514013199,1.8134943866413935,1.947598037335073,1.4806838882869895,0.1849686667755493,0.5724486374859749,2.0850900293271746,-1.0124173855811789,-0.8602004726703073,-0.0734622930866204,-1.9395068926004344,-2.4097102229539273,0.6255155557412101,0.5831146101968324,-1.3058078187105502,0.2111368078830577,0.8353065354730328,-2.9950515784485434,2.328529652232882,-0.1225423841699532,2.7497338380209864,-2.618226730405068,3.4613478909389825,-4.89965874309074,5.0174614719759925,-2.214865897580813,3.898313712317844
30,-1.7741096281037598,3.123382135643414,2.8012618650864223,-2.473812909149946,-1.352936905692024,0.3330377928996315,-0.583247379204148,2.145373702401938,-1.619221294119304,0.6538764225796447,1.5599023382815358,4.240688727262862,2.3043645087136304,1.7596571538405517,-2.903643743692411,2.5683463364873225,0.8400635300927314,0.4136348209479621,3.581846454723462,1.306940622481855,1.5590094945604769,-1.1148610158572645,-0.1193655400151871,-2.925708057638583,-0.9573598411157732,-7.0167238927981135,-0.6875967153527972,2.489451825750175,3.629552258540651,-1.4779376249520522,3.391019854048388,2.451723067670381,-2.7090627614123246,0.1215322036906855,2.1237194651460745
31,-1.4091976986269217,-0.0477928657999993,1.8165604792383827,0.8682149710000201,-0.6875802322794922,4.237147503021777,0.6229863209367678,1.2921239606556514,0.0545310056781383,0.5877681143791186,0.3675274494855985,0.7940618202255011,1.5348971711992674,2.0465124273727135,2.304393837859255,-2.5308188460768704,2.2134797374010753,-0.7196327502279881,-0.1169537107330593,-4.068607516752149,0.4348061027018751,-0.915559713929286,0.6183184505665337,-1.587490769307267,-1.965889990375259,-1.4328032980264152,0.9555095389107908,1.5946383322591102,3.5017714356611203,1.457963658456524,-0.7445157955569542,-1.2458251612770868,0.8420959988008957,-1.0785904106657618,3.8548116272466064
32,2.1390543669671933,2.1391030397854824,1.1148185697872437,-2.523834608572351,-0.1849744164949108,-2.728623172357318,0.8521265681660282,-0.9861571708512864,-0.2191025227792106,-0.4991154903149658,-0.1348036849967367,4.638009011708232,0.990476938810704,-0.2990759383489118,-2.3304809053840443,-1.19076115931575,1.545031747949368,-1.9591510606798193,-2.008020967465521,0.7337355867530565,-1.8019724198214404,-0.1958629112884707,0.5060313109273352,-1.5334061930601726,0.3889114636248078,1.2848965913007282,-0.2890281470231715,1.5972141362256176,3.1748684997889627,-4.31712016835761,1.897320446051013,0.1323318606856791,-8.294698019447285,0.1002928292591054,-2.4494916250352525
